v1,State,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,numberofvotes,_merge,votePercent,electvotes,roundedElec
2016,Arkansas,AR,5,71,42,US President,"Castle, Darrell L.",constitution party,FALSE,4613,1130635,20171015,NA,6,matched (3),.0040800082,.024480049,0
2000,Arkansas,AR,5,71,42,US President,"Phillips, Howard",constitution party,FALSE,1415,921781,20171015,NA,6,matched (3),.0015350718,.0092104301,0
1976,Arkansas,AR,5,71,42,US President,"Maddox, Lester",american independent party,FALSE,389,767535,20171015,NA,6,matched (3),.0005068173,.0030409037,0
2012,Arkansas,AR,5,71,42,US President,"La Riva, Gloria Estella",socialism and liberation party,FALSE,1734,1069468,20171015,NA,6,matched (3),.0016213668,.0097282007,0
1996,Arkansas,AR,5,71,42,US President,"Phillips, Howard",u.s. taxpayers party,FALSE,2065,884262,20171015,NA,6,matched (3),.0023352806,.014011684,0
2000,Arkansas,AR,5,71,42,US President,"Buchanan, Patrick """"Pat""""",reform party,FALSE,7358,921781,20171015,NA,6,matched (3),.0079823732,.047894239,0
1984,Arkansas,AR,5,71,42,US President,"Serrette, Dennis",alliance,FALSE,1291,884406,20171015,NA,6,matched (3),.0014597368,.0087584211,0
1988,Arkansas,AR,5,71,42,US President,"Dodge, Earl",prohibition,FALSE,1319,827738,20171015,NA,6,matched (3),.0015934994,.0095609967,0
1980,Arkansas,AR,5,71,42,US President,"Bubar, Benjamin """"Ben""""",statesman,FALSE,1350,837582,20171015,NA,6,matched (3),.0016117825,.0096706953,0
1984,Arkansas,AR,5,71,42,US President,"Mondale, Walter",democrat,FALSE,338646,884406,20171015,NA,6,matched (3),.38290784,2.297447,2
2000,Arkansas,AR,5,71,42,US President,"Nader, Ralph",green,FALSE,13421,921781,20171015,NA,6,matched (3),.014559858,.087359145,0
2008,California,CA,6,93,71,US President,"Obama, Barack H.",democrat,FALSE,8274473,13561900,20171015,NA,55,matched (3),.61012638,33.55695,34
2012,California,CA,6,93,71,US President,"Stein, Jill",green,FALSE,85638,13038547,20171015,NA,55,matched (3),.0065680631,.36124346,0
1992,California,CA,6,93,71,US President,"Phillips, Howard",american independent party,FALSE,12711,11131721,20171015,NA,55,matched (3),.0011418719,.062802956,0
2012,California,CA,6,93,71,US President,"Johnson, Gary",libertarian,FALSE,143221,13038547,20171015,NA,55,matched (3),.010984429,.60414362,1
1976,California,CA,6,93,71,US President,"Hall, Gus",independent,FALSE,12766,7803770,20171015,NA,55,matched (3),.001635876,.089973181,0
2016,California,CA,6,93,71,US President,"Trump, Donald J.",republican,FALSE,4483810,14181595,20171015,NA,55,matched (3),.31617108,17.38941,17
2008,California,CA,6,93,71,US President,"McCain, John",republican,FALSE,5011781,13561900,20171015,NA,55,matched (3),.36954859,20.325172,20
1996,California,CA,6,93,71,US President,"Perot, Ross",reform party,FALSE,697847,10019469,20171015,NA,55,matched (3),.0696491,3.8307004,4
2008,California,CA,6,93,71,US President,,independent,TRUE,20236,13561900,20171015,NA,55,matched (3),.0014921213,.08206667,0
1980,California,CA,6,93,71,US President,"Rarick, John",american independent party,FALSE,9841,8582938,20171015,NA,55,matched (3),.0011465771,.063061737,0
1984,California,CA,6,93,71,US President,"Richards, Bob",populist,FALSE,39265,9505041,20171015,NA,55,matched (3),.004130966,.22720313,0
1996,California,CA,6,93,71,US President,"Feinland, Marsha",peace & freedom,FALSE,25332,10019469,20171015,NA,55,matched (3),.0025282777,.13905527,0
1996,California,CA,6,93,71,US President,"Phillips, Howard",american independent party,FALSE,21202,10019469,20171015,NA,55,matched (3),.0021160801,.11638441,0
1996,California,CA,6,93,71,US President,"Clinton, Bill",democrat,FALSE,5119835,10019469,20171015,NA,55,matched (3),.51098865,28.104376,28
2016,California,CA,6,93,71,US President,"Johnson, Gary",libertarian,FALSE,478500,14181595,20171015,NA,55,matched (3),.033740915,1.8557503,2
1984,California,CA,6,93,71,US President,"Bergland, David",libertarian,FALSE,49951,9505041,20171015,NA,55,matched (3),.0052552116,.28903663,0
1996,California,CA,6,93,71,US President,"Dole, Robert",republican,FALSE,3828381,10019469,20171015,NA,55,matched (3),.3820942,21.015181,21
2000,California,CA,6,93,71,US President,"Phillips, Howard",american independent party,FALSE,17042,10965822,20171015,NA,55,matched (3),.0015541015,.085475579,0
2000,California,CA,6,93,71,US President,"Gore, Al",democrat,FALSE,5861203,10965822,20171015,NA,55,matched (3),.53449738,29.397356,29
2008,California,CA,6,93,71,US President,"McKinney, Cynthia",green,FALSE,38774,13561900,20171015,NA,55,matched (3),.002859039,.15724714,0
2004,California,CA,6,93,71,US President,"Peltier, Leonard",peace & freedom,FALSE,27607,12421353,20171015,NA,55,matched (3),.0022225438,.12223991,0
1996,California,CA,6,93,71,US President,"Hagelin, John",natural law,FALSE,15403,10019469,20171015,NA,55,matched (3),.001537307,.084551886,0
1984,California,CA,6,93,71,US President,"Johnson, Sonia",citizens,FALSE,26297,9505041,20171015,NA,55,matched (3),.0027666371,.15216504,0
2012,California,CA,6,93,71,US President,"Obama, Barack H.",democrat,FALSE,7854285,13038547,20171015,NA,55,matched (3),.60238957,33.131428,33
2008,California,CA,6,93,71,US President,"Barr, Bob",libertarian,FALSE,67582,13561900,20171015,NA,55,matched (3),.0049832249,.27407736,0
1980,California,CA,6,93,71,US President,"Reagan, Ronald",republican,FALSE,4522994,8582938,20171015,NA,55,matched (3),.52697504,28.983627,29
1980,California,CA,6,93,71,US President,"Smith, Maureen",peace & freedom,FALSE,18106,8582938,20171015,NA,55,matched (3),.0021095341,.11602437,0
2000,California,CA,6,93,71,US President,"Browne, Harry",libertarian,FALSE,45520,10965822,20171015,NA,55,matched (3),.0041510798,.22830939,0
2012,California,CA,6,93,71,US President,,,TRUE,23249,13038547,20171015,NA,55,matched (3),.0017830975,.098070361,0
1984,California,CA,6,93,71,US President,"Reagan, Ronald",republican,FALSE,5467009,9505041,20171015,NA,55,matched (3),.57516944,31.634319,32
1992,California,CA,6,93,71,US President,"Perot, Ross",independent,FALSE,2296006,11131721,20171015,NA,55,matched (3),.20625795,11.344188,11
2000,California,CA,6,93,71,US President,"Bush, George W.",republican,FALSE,4567429,10965822,20171015,NA,55,matched (3),.41651496,22.908323,23
1992,California,CA,6,93,71,US President,"Daniels, Ron",peace & freedom,FALSE,18597,11131721,20171015,NA,55,matched (3),.0016706311,.09188471,0
1988,California,CA,6,93,71,US President,"Dukakis, Michael",democrat,FALSE,4702233,9887065,20171015,NA,55,matched (3),.47559443,26.157694,26
2008,California,CA,6,93,71,US President,"Keyes, Alan",american independent party,FALSE,40673,13561900,20171015,NA,55,matched (3),.0029990636,.16494849,0
1976,California,CA,6,93,71,US President,"Ford, Gerald",republican,FALSE,3882244,7803770,20171015,NA,55,matched (3),.49748313,27.361572,27
2012,California,CA,6,93,71,US President,"Hoefling, Thomas Conrad """"Tom""""",american independent party,FALSE,38372,13038547,20171015,NA,55,matched (3),.0029429661,.16186313,0
1992,California,CA,6,93,71,US President,,,TRUE,4369,11131721,20171015,NA,55,matched (3),.00039248198,.021586509,0
2012,California,CA,6,93,71,US President,"Barr, Roseanne",peace & freedom,FALSE,53824,13038547,20171015,NA,55,matched (3),.0041280673,.2270437,0
1980,California,CA,6,93,71,US President,"Carter, Jimmy",democrat,FALSE,3082943,8582938,20171015,NA,55,matched (3),.35919437,19.75569,20
1980,California,CA,6,93,71,US President,"Commoner, Barry",citizens,FALSE,61046,8582938,20171015,NA,55,matched (3),.007112483,.39118657,0
1988,California,CA,6,93,71,US President,"Bush, George H.W.",republican,FALSE,5054917,9887065,20171015,NA,55,matched (3),.5112657,28.119614,28
2012,California,CA,6,93,71,US President,"Romney, Mitt",republican,FALSE,4839958,13038547,20171015,NA,55,matched (3),.37120378,20.416208,20
1996,California,CA,6,93,71,US President,"Browne, Harry",libertarian,FALSE,73600,10019469,20171015,NA,55,matched (3),.0073456988,.40401343,0
2000,California,CA,6,93,71,US President,"Nader, Ralph",green,FALSE,418707,10965822,20171015,NA,55,matched (3),.038182911,2.10006,2
1976,California,CA,6,93,71,US President,"Maddox, Lester",american independent party,FALSE,51098,7803770,20171015,NA,55,matched (3),.0065478608,.36013234,0
2004,California,CA,6,93,71,US President,"Bush, George W.",republican,FALSE,5509826,12421353,20171015,NA,55,matched (3),.44357696,24.396732,24
2004,California,CA,6,93,71,US President,"Badnarik, Michael",libertarian,FALSE,50165,12421353,20171015,NA,55,matched (3),.00403861,.22212355,0
2008,California,CA,6,93,71,US President,"Nader, Ralph",peace & freedom,FALSE,108381,13561900,20171015,NA,55,matched (3),.0079915794,.43953687,0
2004,California,CA,6,93,71,US President,"Kerry, John",democrat,FALSE,6745485,12421353,20171015,NA,55,matched (3),.54305559,29.868057,30
1976,California,CA,6,93,71,US President,"Wright, Margaret",peace & freedom,FALSE,41731,7803770,20171015,NA,55,matched (3),.0053475434,.29411489,0
1992,California,CA,6,93,71,US President,"Marrou, Andre",libertarian,FALSE,48139,11131721,20171015,NA,55,matched (3),.0043244883,.23784685,0
